,researcher,capture_site,fisher,species,ccl_cm,ccw_cm,weight_kg,year_caught,week_caught
12976,20,25,1478,5,45.0,41.9,12.39,2017,32
12977,30,25,1478,5,41.6,40.0,8.74,2017,32
12978,30,25,1478,5,41.3,39.1,8.28,2017,32
12979,30,25,1366,5,41.4,40.9,9.3,2017,33
12980,20,25,2017,5,40.0,38.3,7.32,2017,34
12981,20,25,1478,5,42.35,39.35,8.99,2017,34
12982,20,25,1478,5,39.85,35.95,7.72,2017,34
12983,20,25,1478,5,55.0,50.0,19.77,2017,34
12984,20,25,1478,5,46.6,42.0,11.39,2017,34
12985,20,25,1478,5,49.0,45.0,13.89,2017,34
12986,20,25,1478,5,43.1,39.4,10.11,2017,34
12987,20,25,1478,5,48.95,44.0,14.81,2017,34
12988,20,25,1478,5,51.43,45.23,16.32,2017,34
12989,30,25,1478,5,46.5,43.2,12.42,2017,34
12990,30,25,1478,5,47.5,45.0,12.66,2017,34
12991,30,25,1478,5,36.7,36.46,6.45,2017,34
12992,30,25,1478,5,40.9,39.3,8.38,2017,34
12993,30,25,1478,5,54.0,50.0,18.16,2017,34
12994,30,25,1478,5,58.5,52.7,24.7,2017,34
12995,20,25,1478,5,43.0,39.26,9.74,2017,35
12996,20,25,1478,5,40.0,38.26,8.4,2017,35
12997,20,25,1478,5,41.17,37.47,8.08,2017,35
12998,20,25,1478,5,42.1,40.6,8.11,2017,35
12999,30,25,1478,5,41.7,39.8,8.38,2017,35
13000,30,25,1478,5,41.1,39.96,8.62,2017,35
13001,20,25,1534,5,41.46,39.76,9.5,2017,36
13002,30,25,1478,5,42.46,42.5,9.09,2017,36
13003,30,25,39,5,42.1,39.56,9.79,2017,36
13004,30,25,1478,5,41.6,42.0,9.0,2017,36
13005,30,25,799,5,41.6,41.1,9.3,2017,36
13006,30,25,1534,5,41.1,41.1,8.35,2017,36
13007,20,25,1716,5,38.9,38.9,7.36,2017,37
13008,20,25,1478,5,41.6,39.2,7.5,2017,37
13009,20,25,1478,5,42.93,41.67,9.0,2017,37
13010,20,25,1478,5,41.9,39.6,7.19,2017,37
13011,20,25,1478,5,41.5,38.9,8.75,2017,38
13012,30,25,1478,5,41.0,37.1,7.97,2017,39
13013,20,25,1478,5,43.7,39.45,9.12,2017,39
13014,20,25,603,5,40.5,39.4,7.58,2017,39
13015,20,25,1478,5,42.1,40.0,9.3,2017,39
13016,20,25,1478,5,40.03,38.0,7.51,2017,40
13017,20,25,1478,5,38.46,37.83,7.43,2017,40
13018,20,25,1478,6,62.76,57.5,24.33,2017,40
13019,20,25,1478,5,38.63,37.13,6.82,2017,40
13020,30,25,1478,5,39.9,38.9,7.56,2017,40
13021,30,25,1478,5,38.8,36.2,7.01,2017,40
13022,20,25,1478,5,41.83,39.37,9.46,2017,41
13023,20,25,1478,5,44.23,41.53,10.78,2017,41
13024,20,25,1478,5,50.67,48.0,14.17,2017,41
13025,20,25,1534,5,33.57,31.3,4.74,2017,41
13026,20,25,1534,5,44.47,39.9,10.2,2017,41
13027,20,25,1108,5,43.36,41.03,8.97,2017,41
13028,20,25,1478,5,37.33,35.33,5.9,2017,41
13029,30,25,1108,5,41.0,38.03,7.84,2017,41
13030,30,25,1478,5,46.96,43.76,12.05,2017,41
13031,20,25,218,5,52.0,45.93,16.65,2017,42
13032,20,25,218,5,48.17,45.19,12.93,2017,42
13033,20,25,1478,5,63.7,57.5,28.7,2017,42
13034,30,25,1534,5,41.4,40.7,8.17,2017,43
13035,30,25,1478,5,38.8,38.35,6.95,2017,43
13036,30,25,1478,5,42.1,42.8,9.07,2017,43
13037,20,25,1478,5,41.2,38.3,8.36,2017,43
13038,20,25,1478,5,38.45,37.6,6.39,2017,43
13039,30,25,1418,5,36.8,34.2,4.91,2017,43
13040,20,25,1478,5,38.0,35.6,6.24,2017,44
13041,20,25,1716,5,40.0,38.1,8.38,2017,44
13042,20,25,604,5,44.1,41.7,9.13,2017,44
13043,20,25,1478,5,34.4,33.0,4.92,2017,45
13044,20,25,1478,5,36.4,35.4,5.45,2017,45
13045,30,25,1276,5,42.97,41.43,9.71,2017,45
13046,30,25,1276,5,52.7,49.1,16.02,2017,45
13047,20,25,1478,5,38.9,38.53,7.1,2017,46
13048,20,25,1478,5,48.5,42.4,13.36,2017,46
13049,20,25,1478,5,54.8,51.4,18.86,2017,46
13050,20,25,1128,5,42.8,41.17,9.19,2017,47
13051,20,25,1128,5,39.6,37.67,6.99,2017,47
13052,20,25,1478,5,34.2,32.9,4.65,2017,47
13053,20,25,1195,5,43.0,40.6,9.81,2017,48
13054,20,25,1195,5,36.1,34.5,6.27,2017,48
13055,20,25,2021,5,40.6,37.9,7.84,2017,48
13056,20,25,1534,5,37.73,37.07,7.39,2017,49
13057,20,25,541,5,45.0,42.56,10.74,2017,49
13058,30,25,1478,5,41.5,38.6,8.67,2017,49
13059,20,25,988,5,38.67,36.77,7.27,2017,50
13060,20,25,988,5,45.27,42.83,10.0,2017,50
13061,30,25,1478,5,38.6,36.6,6.9,2017,51
13062,30,25,214,5,37.3,37.2,6.33,2017,51
13063,30,25,1478,5,43.2,40.3,9.33,2017,52
13064,30,25,1478,5,44.7,41.8,9.36,2017,52
13065,30,25,1478,5,39.0,38.5,7.06,2017,52
13066,30,25,1534,5,53.9,48.7,17.8,2018,1
13067,30,25,1478,5,41.0,37.8,7.65,2018,2
13068,30,25,1478,5,45.5,42.0,10.95,2018,2
13069,30,25,1478,5,39.5,37.5,7.45,2018,2
13070,20,25,1478,5,44.0,40.67,10.13,2018,5
13071,20,25,328,5,40.87,38.1,7.8,2018,5
13072,20,25,1478,5,38.07,37.53,6.28,2018,5
13073,20,25,1478,5,34.6,33.0,4.73,2018,5
13074,20,25,374,5,50.57,46.47,15.64,2018,6
13075,20,25,1478,5,39.33,36.93,7.56,2018,6
13076,20,25,1366,5,31.43,31.53,3.53,2018,6
13077,30,25,863,5,38.7,37.3,6.54,2018,6
13078,30,25,1478,5,46.5,42.5,12.08,2018,6
13079,30,25,1478,5,38.93,37.0,5.85,2018,6
13080,20,25,728,5,40.27,38.17,7.83,2018,7
13081,20,25,1534,5,37.7,37.47,6.44,2018,7
13082,20,25,1534,5,35.37,33.27,5.24,2018,7
13083,30,25,1478,5,41.5,38.0,8.97,2018,8
13084,30,25,1478,5,41.3,39.8,9.64,2018,9
13085,30,25,1478,5,37.57,33.93,6.61,2018,9
13086,30,25,2014,5,41.13,38.13,8.2,2018,9
13087,20,25,1478,5,49.37,46.57,12.82,2018,9
13088,20,25,141,5,39.77,41.57,9.69,2018,9
13089,20,25,1478,5,40.37,39.53,7.71,2018,9
13090,20,25,988,5,39.77,37.37,7.46,2018,9
13091,20,25,374,5,44.1,42.53,9.98,2018,9
13092,20,25,1478,5,45.03,40.63,10.73,2018,10
13093,20,25,1478,5,38.27,37.8,6.76,2018,10
13094,20,25,1478,5,54.67,47.77,19.95,2018,10
13095,30,25,1478,5,43.5,40.5,9.39,2018,10
13096,30,25,684,5,41.5,38.0,8.69,2018,11
13097,30,25,1651,5,50.1,49.2,18.8,2018,11
13098,20,25,1478,5,45.0,41.75,11.2,2018,11
13099,20,25,970,5,39.2,39.3,7.63,2018,12
13100,20,25,604,5,44.6,42.5,11.54,2018,12
13101,20,25,842,5,38.4,36.5,6.84,2018,13
13102,30,25,1478,6,37.8,36.5,7.32,2018,13
13103,30,25,724,5,47.0,46.1,12.4,2018,13
13104,30,25,2079,5,38.6,37.2,6.58,2018,14
13105,20,25,603,5,42.0,40.2,9.22,2018,14
13106,20,25,1478,5,41.6,36.9,8.9,2018,14
13107,20,25,1478,6,4.8,4.7,3.0799999999999996,2018,14
13108,20,25,1478,5,42.5,40.7,9.55,2018,14
13109,20,25,1478,5,40.0,38.4,7.79,2018,14
13110,30,25,1848,6,4.8,4.7,15.0,2018,14
13111,30,25,322,5,38.5,37.3,6.13,2018,15
13112,30,25,1482,5,41.6,39.7,8.61,2018,15
13113,30,25,804,5,37.6,34.3,6.03,2018,15
13114,20,25,1848,5,37.8,37.5,6.19,2018,15
13115,20,25,1885,5,43.6,41.7,11.0,2018,16
13116,20,25,1849,6,4.4,4.2,0.1,2018,16
13117,20,25,1478,5,39.5,41.0,8.78,2018,16
13118,30,25,724,5,50.7,49.6,15.5,2018,17
13119,30,25,1534,5,40.9,37.2,7.55,2018,17
13120,30,25,1879,5,40.6,37.3,9.49,2018,17
13121,30,25,1879,5,49.2,47.0,14.16,2018,17
13122,30,25,141,5,43.7,41.0,10.46,2018,17
13123,30,25,141,5,40.5,40.6,9.83,2018,17
13124,30,25,1478,5,42.2,41.9,10.11,2018,17
13125,30,25,141,5,51.1,49.8,16.8,2018,17
13126,30,25,1478,5,46.1,43.0,12.5,2018,17
13127,30,25,1478,5,51.7,46.3,17.5,2018,17
13128,30,25,1478,5,45.0,43.0,11.0,2018,17
13129,30,25,1478,5,50.0,46.7,14.02,2018,17
13130,30,25,1478,5,56.0,48.3,22.52,2018,17
13131,20,25,1478,5,50.0,34.8,15.82,2018,18
13132,20,25,1478,5,40.4,37.0,9.82,2018,18
13133,20,25,1478,5,40.6,36.9,9.27,2018,18
13134,20,25,1478,5,44.4,40.5,9.05,2018,18
13135,30,25,1478,5,40.7,40.2,9.65,2018,18
13136,30,25,603,5,33.3,32.2,4.99,2018,18
13137,20,25,1482,5,41.5,39.4,7.8,2018,19
13138,20,25,1482,5,41.5,38.2,8.49,2018,19
13139,20,25,1716,5,41.5,40.4,8.97,2018,19
13140,30,25,1478,5,53.6,49.3,17.87,2018,19
13141,20,25,1573,7,4.5,4.4,0.1,2018,20
13142,20,25,848,5,41.4,41.1,9.49,2018,20
13143,20,25,970,5,42.3,40.8,8.28,2018,20
13144,20,25,452,5,40.5,42.1,9.42,2018,20
13145,30,25,1478,5,41.6,39.0,9.35,2018,20
13146,20,25,1710,5,41.0,40.6,9.71,2018,21
13147,20,25,1478,5,38.6,35.5,7.61,2018,21
13148,20,25,603,5,44.47,41.53,11.25,2018,21
13149,30,25,1534,5,45.7,43.5,13.18,2018,22
13150,20,25,1478,5,43.7,41.6,9.98,2018,23
13151,20,25,1478,5,41.1,38.3,8.37,2018,23
13152,20,25,988,5,34.1,32.37,9.3,2018,23
13153,30,25,987,5,33.5,32.4,4.88,2018,23
13154,30,25,1478,5,44.0,41.1,9.414,2018,23
13155,30,25,1478,5,44.5,41.7,11.05,2018,23
13156,30,25,1478,5,50.0,46.6,15.51,2018,23
13157,20,25,1882,5,41.2,41.97,9.55,2018,24
13158,20,25,1478,5,54.7,50.63,18.67,2018,24
13159,20,25,1478,5,46.53,44.03,12.12,2018,24
13160,20,25,1478,5,42.23,38.23,10.12,2018,24
13161,20,25,603,5,40.5,39.4,7.69,2018,25
13162,20,25,1482,5,42.0,38.6,9.78,2018,25
13163,20,25,1478,5,43.2,41.07,9.44,2018,25
13164,20,25,1108,5,40.33,37.97,8.68,2018,26
13165,30,25,1478,5,44.33,41.6,10.15,2018,26
13166,30,25,1478,5,55.0,50.53,18.1,2018,26
13167,20,25,1478,5,55.2,51.3,19.02,2018,27
13168,20,25,748,5,39.3,39.8,6.8,2018,27
13169,30,25,1478,5,42.0,38.6,8.87,2018,27
13170,30,25,541,5,51.47,45.2,18.16,2018,28
13171,30,25,541,5,61.5,55.83,30.3,2018,28
13172,20,25,1478,5,41.83,37.57,7.76,2018,29
13173,20,25,959,5,43.4,40.5,9.45,2018,29
13174,20,25,1162,5,40.1,37.2,7.94,2018,29
13175,20,25,39,5,54.1,49.5,20.0,2018,30
13176,20,25,351,6,28.5,26.6,2.25,2018,30
13177,20,25,988,5,34.2,32.9,4.89,2018,31
13178,20,25,1478,5,39.83,39.77,8.46,2018,32
13179,20,25,1478,5,39.96,38.4,8.42,2018,32
13180,20,25,533,5,45.0,42.0,9.59,2018,32
13181,20,25,1478,5,40.77,38.73,7.87,2018,32
13182,20,25,507,5,41.15,38.5,8.08,2018,32
13183,20,25,1716,5,39.15,38.1,7.44,2018,32
13184,20,25,1716,5,41.5,38.5,7.91,2018,32
13185,30,25,1926,5,41.5,39.5,7.82,2018,34
13186,30,25,541,5,44.7,41.0,10.87,2018,34
13187,30,25,1952,5,43.1,41.3,10.39,2018,34
13188,20,25,1478,5,42.0,40.3,8.84,2018,34
13189,20,25,1478,5,44.0,38.9,9.6,2018,34
13190,20,25,1478,5,39.8,37.6,7.67,2018,34
13191,30,25,1478,5,52.4,46.3,17.25,2018,34
13192,30,25,1478,5,45.5,43.0,11.4,2018,34
13193,20,25,395,5,44.2,41.0,9.82,2018,35
13194,20,25,1478,5,42.8,42.2,10.12,2018,36
13195,20,25,603,5,33.8,33.6,4.77,2018,36
13196,20,25,395,5,34.7,33.2,5.46,2018,37
13197,20,25,1478,5,42.5,41.5,8.02,2018,37
13198,30,25,519,5,33.6,33.5,4.55,2018,37
13199,30,25,1478,5,40.9,40.8,8.71,2018,38
13200,30,25,1478,5,38.9,38.7,7.0,2018,38
13201,30,25,418,5,38.96,38.1,7.89,2018,38
13202,30,25,724,5,41.3,39.5,8.4,2018,38
13203,30,25,374,5,38.0,38.3,3.8,2018,38
13204,20,25,1478,5,40.77,39.07,8.41,2018,40
13205,20,25,1552,5,40.1,40.07,7.45,2018,42
13206,20,25,1418,5,30.63,30.93,4.05,2018,42
13207,20,25,603,5,40.67,38.97,7.91,2018,42
13208,20,25,1511,5,46.5,43.0,11.97,2018,42
13209,20,25,1478,5,40.4,38.9,8.31,2018,44
13210,30,25,988,5,39.2,36.0,6.65,2018,45
13211,20,25,1573,5,36.9,38.0,6.26,2018,46
13212,20,25,988,5,43.47,40.43,10.38,2018,46
13213,20,25,1848,5,43.87,42.23,9.94,2018,46
13214,30,25,266,5,48.5,45.1,13.57,2018,46
13215,30,25,1721,5,40.03,39.2,8.73,2018,47
13216,20,25,1478,5,41.93,41.53,9.22,2018,48
13217,30,25,1478,5,34.1,32.6,4.72,2018,48
13218,30,25,1478,5,43.33,44.73,11.47,2018,48
13219,20,25,988,5,34.4,32.93,5.12,2018,49
13220,30,25,1478,5,53.8,47.6,17.53,2018,49
13221,30,25,1953,5,34.6,32.2,5.01,2018,49
13222,20,25,1478,5,51.13,45.23,13.91,2018,50
13223,20,25,1478,5,40.4,38.93,8.14,2018,50
13224,20,25,1478,5,40.83,40.09,8.8,2018,50
13225,20,25,1478,5,51.9,46.9,16.74,2018,50
13226,20,25,1478,5,63.37,57.03,31.62,2018,50
13227,30,25,988,5,39.0,34.17,6.93,2018,50
13228,30,25,988,5,34.53,33.0,5.28,2018,50
13229,30,25,1478,5,44.33,40.43,10.68,2018,50
13230,30,25,1478,5,48.82,44.77,12.57,2018,50
13231,30,25,1478,5,45.1,43.13,11.25,2018,50
13232,30,25,1478,5,44.4,43.5,11.24,2018,50
13233,30,25,1478,5,53.3,49.3,18.51,2018,50
13234,30,25,1478,5,53.43,47.4,18.35,2018,50
13235,30,25,1478,5,55.6,51.77,21.85,2018,50
13236,30,25,1848,5,47.03,42.6,13.57,2018,51
13237,30,25,1478,5,42.43,39.73,9.01,2018,51
13238,30,25,1478,5,54.17,47.2,18.29,2018,51
13239,30,25,1874,5,37.2,35.47,6.26,2018,51
13240,30,25,1478,5,44.77,40.63,10.7,2018,51
13241,30,25,988,5,45.03,42.1,9.82,2018,51
13242,30,25,467,5,39.2,36.2,7.2,2018,52
13243,30,25,1478,5,54.3,48.8,17.44,2018,52
13244,30,25,1478,5,47.1,42.8,12.78,2018,52
13245,30,25,1478,5,72.5,63.6,41.66,2018,52
13246,25,26,1702,5,39.0,38.5,7.2780000000000005,1999,35
13247,25,26,1757,5,91.0,88.5,89.92,1999,36
13248,25,26,1123,6,30.5,27.8,3.31,2000,25
13249,25,26,1123,5,35.5,36.2,6.002000000000001,2000,34
13250,31,26,1757,5,47.6,43.6,12.24,2001,3
13251,31,26,1757,5,69.9,67.8,39.739999999999995,2001,3
13252,25,26,705,5,40.5,39.5,8.227999999999998,2001,19
13253,6,26,705,5,6.0,5.5,0.10400000000000001,2001,35
13254,6,26,892,5,54.8,53.7,22.424,2001,48
13255,25,26,892,6,34.5,32.1,5.018,2001,48
13256,25,26,1397,6,57.8,52.5,22.8,2001,48
13257,25,26,92,6,40.5,37.2,8.102,2001,49
13258,25,26,1420,5,45.9,42.6,10.904,2001,50
13259,32,26,696,5,43.1,42.0,9.782,2002,41
13260,25,26,811,5,41.4,41.2,9.075999999999999,2003,16
13261,30,26,1115,5,7.8,7.4,0.22400000000000003,2003,28
13262,30,26,1115,5,39.5,38.1,7.613999999999999,2003,38
13263,30,26,1115,5,44.6,43.1,10.76,2003,38
13264,30,26,1226,5,42.0,40.4,8.558,2003,39
13265,25,26,1809,6,41.7,38.2,8.206,2003,40
13266,25,26,1958,5,42.2,41.3,9.394000000000002,2004,3
13267,30,26,1342,6,63.5,58.5,29.282,2004,13
13268,10,26,696,6,36.2,33.0,5.83,2004,30
13269,17,26,32,5,42.5,39.7,9.272,2004,31
13270,30,26,696,5,44.2,44.2,10.386000000000001,2004,38
13271,30,26,540,5,64.4,61.1,30.853999999999996,2006,27
13272,30,26,1683,5,25.5,24.7,2.336,2007,22
13273,30,26,1477,7,47.7,51.1,23.810000000000002,2007,32
13274,30,26,103,6,31.0,29.0,4.258,2008,35
13275,30,26,571,5,55.0,49.9,18.604,2008,40
13276,20,26,241,6,33.4,31.6,4.5,2010,31
13277,20,26,151,6,33.6,29.2,4.5,2010,33
13278,20,26,2023,5,31.5,30.2,2.2,2011,13
13279,30,26,543,5,37.7,36.0,4.5,2011,28
13280,30,26,342,5,46.7,45.1,6.7,2011,33
13281,20,26,671,5,62.8,58.4,23.5,2011,35
13282,20,26,330,6,32.8,28.5,4.0,2011,40
13283,20,26,695,5,63.3,57.2,31.5,2011,42
13284,20,26,1478,5,41.6,40.2,7.5,2011,43
13285,7,26,2056,6,43.0,37.2,9.0,2012,1
13286,20,26,1349,6,35.2,30.8,4.0,2012,3
13287,20,26,1220,6,37.5,35.6,5.0,2012,29
13288,20,26,1098,5,32.2,30.1,2.75,2012,38
13289,20,26,1921,6,37.9,34.8,7.0,2012,41
13290,7,26,1848,5,48.0,44.6,13.9,2012,43
13291,7,26,1848,5,44.6,42.1,12.0,2012,43
13292,7,26,1478,5,44.5,43.3,9.5,2012,43
13293,7,26,1406,6,29.4,27.2,4.0,2013,25
13294,30,26,590,5,53.4,50.6,12.5,2014,21
13295,20,26,658,6,38.5,34.8,5.37,2014,26
13296,20,26,1921,6,33.9,31.1,3.85,2014,44
13297,20,26,1386,6,28.9,28.3,2.88,2014,46
13298,30,26,965,5,41.9,41.7,7.7,2014,47
13299,20,26,1181,6,50.0,50.0,50.0,2015,7
13300,20,26,1801,6,37.7,35.1,6.38,2015,12
13301,13,26,315,7,68.0,68.4,22.36,2015,15
13302,20,26,218,5,42.0,44.7,9.56,2015,18
13303,20,26,1590,6,30.2,28.3,2.79,2015,20
13304,13,26,1808,5,60.0,55.9,19.88,2015,21
13305,20,26,8,6,8.2,7.4,0.5,2015,24
13306,30,26,1737,5,51.7,47.9,11.25,2015,24
13307,20,26,885,6,46.0,41.8,12.43,2015,26
13308,20,26,1921,6,37.0,36.0,6.55,2015,30
13309,20,26,92,6,50.0,46.5,16.02,2015,50
13310,20,26,92,6,36.1,33.8,6.88,2016,4
13311,30,26,1923,6,32.3,30.2,3.8,2016,31
13312,20,26,92,6,32.3,29.3,3.22,2016,43
13313,30,26,1148,5,53.7,52.7,15.89,2016,50
13314,30,26,76,5,41.6,37.2,8.5,2017,33
13315,20,26,425,5,34.1,33.4,4.54,2017,45
13316,20,26,425,5,42.1,41.4,8.44,2017,45
13317,20,26,1824,5,43.63,41.07,8.53,2018,5
13318,20,26,1676,5,76.5,70.4,38.5,2018,18
13319,30,26,2041,5,71.0,64.5,28.0,2018,33
13320,30,26,1832,5,56.4,53.2,17.71,2018,37
13321,30,26,1121,5,20.33,19.5,0.95,2018,39
13322,20,26,630,5,41.5,39.2,8.85,2018,45
13323,26,27,1716,5,63.5,58.42,28.912,1998,16
13324,26,27,1550,6,34.29,31.75,5.0,1998,32
13325,23,27,1478,5,44.45,43.18,10.352,1998,49
13326,9,27,1099,5,43.18,40.64,8.506,1999,11
13327,25,27,1383,5,38.1,36.83,6.720000000000001,1999,13
13328,25,27,1383,5,49.53,43.18,13.464000000000002,1999,18
13329,25,27,1383,5,40.64,40.64,9.25,1999,20
13330,25,27,629,6,6.35,6.35,0.12600000000000003,1999,21
13331,25,27,668,5,40.5,34.5,7.554,1999,32
13332,25,27,1036,6,29.0,26.0,3.12,1999,46
13333,25,27,1131,5,45.8,44.6,11.7,2000,40
13334,37,27,696,5,37.0,37.0,6.453999999999999,2000,43
13335,25,27,150,5,56.0,51.3,20.7,2000,51
13336,25,27,163,5,49.8,47.3,14.758,2000,51
13337,25,27,953,5,43.2,43.2,10.178,2001,1
13338,25,27,533,5,41.5,39.1,8.902,2001,12
13339,25,27,946,5,43.8,40.9,10.006,2001,14
13340,25,27,794,5,60.9,56.3,28.008,2001,14
13341,25,27,101,5,41.3,39.1,8.836,2001,14
13342,25,27,626,5,40.0,39.2,8.751999999999999,2001,20
13343,25,27,922,5,41.3,41.2,8.876000000000001,2001,25
13344,25,27,87,5,43.5,39.8,9.346,2001,31
13345,25,27,1903,5,34.5,34.3,5.13,2001,38
13346,25,27,295,5,43.7,42.5,10.424,2001,38
13347,25,27,1287,5,72.3,65.7,43.82,2001,39
13348,6,27,1411,5,47.6,45.9,12.39,2001,40
13349,25,27,515,6,33.7,30.5,4.378,2001,42
13350,6,27,949,5,82.9,78.0,69.42,2001,42
13351,6,27,132,5,51.5,47.0,15.854,2001,43
13352,6,27,947,5,36.1,36.15,5.9879999999999995,2001,43
13353,6,27,2090,5,46.7,45.6,13.01,2001,44
13354,6,27,148,5,43.4,42.0,9.168000000000001,2001,45
13355,25,27,1411,5,40.0,42.0,9.09,2001,49
13356,25,27,1791,5,43.09039028717153,40.253904075408926,9.850731051924445,2001,1
13357,25,27,211,5,43.8,41.1,11.036,2002,12
13358,32,27,1864,5,44.1,42.5,10.976,2002,15
13359,6,27,1611,5,40.5,41.3,8.95,2002,16
13360,25,27,1117,5,52.1,50.1,15.862,2002,21
13361,30,27,32,5,44.6,41.3,10.526,2002,25
13362,32,27,342,5,68.8,66.4,35.489999999999995,2002,28
13363,32,27,342,5,43.4,43.2,10.09,2002,28
13364,25,27,352,5,78.6,70.6,52.46,2002,29
13365,32,27,770,5,42.5,40.7,8.406,2002,34
13366,25,27,922,5,54.6,49.6,18.770000000000003,2002,41
13367,30,27,893,5,61.7,56.5,27.278,2002,50
13368,30,27,893,5,38.9,39.0,7.104000000000001,2002,50
13369,25,27,1421,5,46.8,44.7,12.693999999999999,2003,8
13370,25,27,446,5,58.0,54.7,23.34,2003,8
13371,25,27,670,5,42.3,42.0,9.906,2003,9
13372,32,27,342,5,40.5,37.1,7.6819999999999995,2003,14
13373,25,27,57,5,42.5,40.8,9.190000000000001,2003,18
13374,25,27,1864,5,44.9,41.0,9.88,2003,19
13375,30,27,238,5,43.4,42.0,9.168000000000001,2003,21
13376,6,27,922,5,42.0,39.5,9.354,2003,22
13377,25,27,1433,5,41.6,42.0,9.168,2003,22
13378,32,27,400,5,44.4,43.4,10.724,2003,23
13379,30,27,342,5,41.6,41.7,8.808,2003,26
13380,32,27,342,5,42.5,41.3,8.75,2003,27
13381,30,27,342,5,43.7,42.1,10.2,2003,27
13382,30,27,478,5,43.0,43.1,9.676,2003,27
13383,30,27,286,5,41.0,41.3,7.890000000000001,2003,27
13384,32,27,1864,5,41.0,39.9,9.026000000000002,2003,28
13385,25,27,831,5,43.1,43.6,9.776,2003,29
13386,30,27,760,5,38.6,38.1,7.441999999999998,2003,32
13387,30,27,736,5,38.7,38.1,7.314,2003,32
13388,30,27,395,5,39.1,38.0,7.322,2003,33
13389,30,27,1124,5,41.0,41.3,7.890000000000001,2003,33
13390,32,27,342,5,43.8,40.5,10.244,2003,34
13391,30,27,1687,5,43.1,42.8,10.546,2003,37
13392,30,27,533,5,43.09039028717153,40.253904075408926,9.850731051924445,2003,38
13393,30,27,360,5,48.7,45.9,14.022,2003,39
13394,30,27,863,5,44.3,42.7,10.3,2003,40
13395,30,27,478,5,41.5,40.5,8.85,2003,44
13396,30,27,479,5,50.6,47.3,15.0,2003,51
13397,30,27,39,5,40.7,39.2,8.331999999999999,2004,5
13398,30,27,1489,5,43.8,41.0,10.24,2004,12
13399,30,27,880,5,44.7,41.3,10.526,2004,16
13400,30,27,406,5,43.8,39.7,9.878,2004,21
13401,30,27,342,5,46.3,46.0,13.085999999999999,2004,31
13402,10,27,233,5,54.7,52.3,19.832,2004,31
13403,30,27,84,5,48.7,44.3,13.681999999999999,2004,39
13404,30,27,410,5,37.7,34.7,6.5280000000000005,2004,40
13405,30,27,1676,5,36.2,36.7,6.1240000000000006,2004,40
13406,30,27,450,5,44.2,41.7,10.528,2004,44
13407,30,27,900,5,42.2,39.5,9.384,2004,48
13408,20,27,2028,5,39.7,39.3,8.368,2004,52
13409,30,27,2127,5,52.5,48.5,18.592000000000002,2004,53
13410,10,27,1222,5,45.2,42.7,11.437999999999999,2005,7
13411,10,27,1714,5,40.0,38.4,7.958,2005,13
13412,3,27,914,5,45.3,41.1,13.334,2005,15
13413,10,27,192,5,44.0,43.1,11.022,2005,19
13414,30,27,1478,5,50.7,48.9,15.442000000000002,2005,25
13415,30,27,251,5,57.7,54.5,23.24,2005,28
13416,30,27,900,5,49.6,47.7,13.863999999999999,2005,33
13417,30,27,1864,6,31.5,30.1,3.474,2005,39
13418,30,27,342,5,60.2,54.6,24.736,2005,41
13419,30,27,1478,5,46.0,44.3,12.547999999999998,2005,41
13420,30,27,342,5,42.3,40.9,9.656,2005,43
13421,30,27,656,5,47.9,45.0,11.546000000000001,2005,48
13422,30,27,1864,5,34.4,34.5,6.206,2006,2
13423,30,27,819,5,36.6,36.5,6.0520000000000005,2006,10
13424,30,27,2051,6,39.3,35.5,6.224000000000001,2006,12
13425,10,27,1601,5,46.4,45.3,12.57,2006,12
13426,30,27,504,5,49.6,45.6,14.5,2006,14
13427,10,27,2051,5,43.0,41.0,9.598,2006,21
13428,10,27,1965,5,37.0,36.7,6.204,2006,22
13429,10,27,876,5,41.0,41.7,8.075999999999999,2006,45
13430,30,27,813,5,42.2,39.6,9.206,2006,48
13431,30,27,2021,5,42.0,40.9,9.096,2006,50
13432,30,27,1714,5,47.5,40.8,11.764,2007,10
13433,30,27,618,5,44.0,41.4,10.258,2007,11
13434,10,27,1656,5,55.8,51.6,21.146,2007,12
13435,30,27,1087,5,65.1,60.5,31.68,2007,12
13436,10,27,900,5,39.9,38.4,7.764,2007,15
13437,19,27,395,5,45.4,45.0,11.687999999999999,2007,16
13438,30,27,395,5,53.4,48.5,16.744,2007,17
13439,10,27,1450,5,63.1,57.9,26.423999999999996,2007,17
13440,30,27,900,5,44.5,43.9,10.284,2007,19
13441,10,27,289,5,43.3,43.7,10.078,2007,22
13442,30,27,395,5,42.7,39.8,9.274000000000001,2007,22
13443,30,27,853,5,40.5,38.6,8.784,2007,25
13444,30,27,395,5,65.4,59.7,30.124000000000002,2007,27
13445,30,27,900,5,43.4,42.5,10.41,2007,28
13446,30,27,1664,5,42.1,40.1,8.516,2007,36
13447,10,27,1478,5,44.7,43.1,11.020000000000001,2007,37
13448,30,27,478,5,67.4,60.5,35.494,2007,38
13449,30,27,1166,5,66.6,61.8,35.976,2007,39
13450,30,27,1170,5,39.0,37.5,6.816,2007,44
13451,30,27,1478,5,41.0,38.5,8.2,2007,46
13452,10,27,138,5,40.1,38.3,7.504,2007,46
13453,10,27,138,5,45.0,43.7,10.612,2007,46
13454,10,27,618,5,52.4,47.3,16.310000000000002,2007,47
